id_moi;ten_mike;giu;ly_do;width_m;n_xsec;us_node;ds_node;ch_start;ch_end;co_survey2020;so_doan
700;DTM132;bo;linkchannel_otru;20;1;;;0;500;no;1
701;DTM132-1;bo;linkchannel_otru;;0;;;0;500;no;1
702;DTM132-2;bo;linkchannel_otru;;0;;;0;500;no;1
703;DTM132-3;bo;linkchannel_otru;;0;;;0;500;no;1
704;DTM133;bo;linkchannel_otru;20;1;;;0;500;no;1
705;DTM133-1;bo;linkchannel_otru;;0;;;0;500;no;1
706;DTM133-2;bo;linkchannel_otru;;0;;;0;500;no;1
707;DTM133-3;bo;linkchannel_otru;;0;;;0;500;no;1
708;DTM134;bo;linkchannel_otru;20;1;;;0;500;no;1
709;DTM134-1;bo;linkchannel_otru;;0;;;0;500;no;1
710;DTM134-2;bo;linkchannel_otru;;0;;;0;500;no;1
711;DTM134-3;bo;linkchannel_otru;;0;;;0;500;no;1
712;DTM135;bo;linkchannel_otru;20;1;;;0;500;no;1
713;DTM135-1;bo;linkchannel_otru;;0;;;0;500;no;1
714;DTM135-2;bo;linkchannel_otru;;0;;;0;500;no;1
715;DTM135-3;bo;linkchannel_otru;;0;;;0;500;no;1
716;DTM136;bo;linkchannel_otru;20;1;;;0;500;no;1
717;DTM136-1;bo;linkchannel_otru;;0;;;0;500;no;1
718;DTM136-2;bo;linkchannel_otru;;0;;;0;500;no;1
719;DTM136-3;bo;linkchannel_otru;;0;;;0;500;no;1
720;DTM137;bo;linkchannel_otru;20;1;;;0;500;no;1
721;DTM137-1;bo;linkchannel_otru;;0;;;0;500;no;1
722;DTM137-2;bo;linkchannel_otru;;0;;;0;500;no;1
723;DTM137-3;bo;linkchannel_otru;;0;;;0;500;no;1
724;DTM138;bo;linkchannel_otru;20;1;;;0;500;no;1
725;DTM138-1;bo;linkchannel_otru;;0;;;0;500;no;1
726;DTM138-2;bo;linkchannel_otru;;0;;;0;500;no;1
727;DTM138-3;bo;linkchannel_otru;;0;;;0;500;no;1
728;DTM139;bo;linkchannel_otru;20;1;;;0;500;no;1
729;DTM139-1;bo;linkchannel_otru;;0;;;0;500;no;1
730;DTM139-2;bo;linkchannel_otru;;0;;;0;500;no;1
731;DTM139-3;bo;linkchannel_otru;;0;;;0;500;no;1
732;DTM14;bo;linkchannel_otru;20;1;;;0;500;no;1
733;DTM14-1;bo;linkchannel_otru;20;1;;;0;500;no;1
734;DTM14-2;bo;linkchannel_otru;20;1;;;0;500;no;1
735;DTM14-3;bo;linkchannel_otru;20;1;;;0;500;no;1
736;DTM140;bo;linkchannel_otru;20;1;;;0;500;no;1
737;DTM140-1;bo;linkchannel_otru;;0;;;0;500;no;1
738;DTM140-2;bo;linkchannel_otru;;0;;;0;500;no;1
739;DTM140-3;bo;linkchannel_otru;;0;;;0;500;no;1
740;DTM141;bo;linkchannel_otru;20;1;;;0;500;no;1
741;DTM141-1;bo;linkchannel_otru;;0;;;0;500;no;1
742;DTM141-2;bo;linkchannel_otru;;0;;;0;500;no;1
743;DTM141-3;bo;linkchannel_otru;;0;;;0;500;no;1
744;DTM142;bo;linkchannel_otru;20;1;;;0;500;no;1
745;DTM142-1;bo;linkchannel_otru;;0;;;0;500;no;1
746;DTM142-2;bo;linkchannel_otru;;0;;;0;500;no;1
747;DTM142-3;bo;linkchannel_otru;;0;;;0;500;no;1
748;DTM143;bo;linkchannel_otru;20;1;;;0;500;no;1
749;DTM143-1;bo;linkchannel_otru;;0;;;0;500;no;1
750;DTM143-2;bo;linkchannel_otru;;0;;;0;500;no;1
751;DTM143-3;bo;linkchannel_otru;;0;;;0;500;no;1
752;DTM144;bo;linkchannel_otru;20;1;;;0;500;no;1
753;DTM144-1;bo;linkchannel_otru;;0;;;0;500;no;1
754;DTM144-2;bo;linkchannel_otru;;0;;;0;500;no;1
755;DTM144-3;bo;linkchannel_otru;;0;;;0;500;no;1
756;DTM145;bo;linkchannel_otru;20;1;;;0;500;no;1
757;DTM145-1;bo;linkchannel_otru;;0;;;0;500;no;1
758;DTM145-2;bo;linkchannel_otru;;0;;;0;500;no;1
759;DTM145-3;bo;linkchannel_otru;;0;;;0;500;no;1
760;DTM146;bo;linkchannel_otru;20;1;;;0;500;no;1
761;DTM146-1;bo;linkchannel_otru;;0;;;0;500;no;1
762;DTM146-2;bo;linkchannel_otru;;0;;;0;500;no;1
763;DTM146-3;bo;linkchannel_otru;;0;;;0;500;no;1
764;DTM15;bo;linkchannel_otru;20;1;;;0;500;no;1
765;DTM15-1;bo;linkchannel_otru;;0;;;0;500;no;1
766;DTM15-2;bo;linkchannel_otru;;0;;;0;500;no;1
767;DTM15-3;bo;linkchannel_otru;;0;;;0;500;no;1
768;DTM16;bo;linkchannel_otru;20;1;;;0;500;no;1
769;DTM16-1;bo;linkchannel_otru;;0;;;0;500;no;1
770;DTM16-2;bo;linkchannel_otru;;0;;;0;500;no;1
771;DTM16-3;bo;linkchannel_otru;;0;;;0;500;no;1
772;DTM17;bo;linkchannel_otru;20;1;;;0;500;no;1
773;DTM17-1;bo;linkchannel_otru;;0;;;0;500;no;1
774;DTM17-2;bo;linkchannel_otru;;0;;;0;500;no;1
775;DTM17-3;bo;linkchannel_otru;;0;;;0;500;no;1
776;DTM18;bo;linkchannel_otru;20;1;;;0;500;no;1
777;DTM18-1;bo;linkchannel_otru;;0;;;0;500;no;1
778;DTM18-2;bo;linkchannel_otru;;0;;;0;500;no;1
779;DTM18-3;bo;linkchannel_otru;;0;;;0;500;no;1
780;DTM19;bo;linkchannel_otru;20;1;;;0;500;no;1
781;DTM19-1;bo;linkchannel_otru;;0;;;0;500;no;1
782;DTM19-2;bo;linkchannel_otru;;0;;;0;500;no;1
783;DTM19-3;bo;linkchannel_otru;;0;;;0;500;no;1
784;DTM2;bo;linkchannel_otru;20;1;;;0;500;no;1
785;DTM2-1;bo;linkchannel_otru;20;1;;;0;500;no;1
786;DTM2-2;bo;linkchannel_otru;20;1;;;0;500;no;1
787;DTM2-3;bo;linkchannel_otru;20;1;;;0;500;no;1
788;DTM20;bo;linkchannel_otru;20;1;;;0;500;no;1
789;DTM20-1;bo;linkchannel_otru;;0;;;0;500;no;1
790;DTM20-2;bo;linkchannel_otru;;0;;;0;500;no;1
791;DTM20-3;bo;linkchannel_otru;;0;;;0;500;no;1
792;DTM21;bo;linkchannel_otru;20;1;;;0;500;no;1
793;DTM21-1;bo;linkchannel_otru;;0;;;0;500;no;1
794;DTM21-2;bo;linkchannel_otru;;0;;;0;500;no;1
795;DTM21-3;bo;linkchannel_otru;;0;;;0;500;no;1
796;DTM22;bo;linkchannel_otru;20;1;;;0;500;no;1
797;DTM22-1;bo;linkchannel_otru;;0;;;0;500;no;1
798;DTM22-2;bo;linkchannel_otru;;0;;;0;500;no;1
799;DTM22-3;bo;linkchannel_otru;;0;;;0;500;no;1
800;DTM23;bo;linkchannel_otru;20;1;;;0;500;no;1
801;DTM23-1;bo;linkchannel_otru;;0;;;0;500;no;1
802;DTM23-2;bo;linkchannel_otru;;0;;;0;500;no;1
803;DTM24;bo;linkchannel_otru;20;1;;;0;500;no;1
804;DTM24-1;bo;linkchannel_otru;;0;;;0;500;no;1
805;DTM24-2;bo;linkchannel_otru;;0;;;0;500;no;1
806;DTM24-3;bo;linkchannel_otru;;0;;;0;500;no;1
807;DTM25;bo;linkchannel_otru;20;1;;;0;500;no;1
808;DTM25-1;bo;linkchannel_otru;;0;;;0;500;no;1
809;DTM25-2;bo;linkchannel_otru;;0;;;0;500;no;1
810;DTM25-3;bo;linkchannel_otru;;0;;;0;500;no;1
811;DTM26;bo;linkchannel_otru;20;1;;;0;500;no;1
812;DTM26-1;bo;linkchannel_otru;;0;;;0;500;no;1
813;DTM26-2;bo;linkchannel_otru;;0;;;0;500;no;1
814;DTM26-3;bo;linkchannel_otru;;0;;;0;500;no;1
815;DTM27;bo;linkchannel_otru;20;1;;;0;500;no;1
816;DTM27-1;bo;linkchannel_otru;;0;;;0;500;no;1
817;DTM27-2;bo;linkchannel_otru;;0;;;0;500;no;1
818;DTM27-3;bo;linkchannel_otru;;0;;;0;500;no;1
819;DTM28;bo;linkchannel_otru;20;1;;;0;500;no;1
820;DTM28-1;bo;linkchannel_otru;;0;;;0;500;no;1
821;DTM28-2;bo;linkchannel_otru;;0;;;0;500;no;1
822;DTM28-3;bo;linkchannel_otru;;0;;;0;500;no;1
823;DTM29;bo;linkchannel_otru;20;1;;;0;500;no;1
824;DTM29-1;bo;linkchannel_otru;;0;;;0;500;no;1
825;DTM29-2;bo;linkchannel_otru;;0;;;0;500;no;1
826;DTM29-3;bo;linkchannel_otru;;0;;;0;500;no;1
827;DTM3;bo;linkchannel_otru;20;1;;;0;500;no;1
828;DTM3-1;bo;linkchannel_otru;20;1;;;0;500;no;1
829;DTM3-2;bo;linkchannel_otru;20;1;;;0;500;no;1
830;DTM3-3;bo;linkchannel_otru;20;1;;;0;500;no;1
831;DTM30;bo;linkchannel_otru;20;1;;;0;500;no;1
832;DTM30-1;bo;linkchannel_otru;;0;;;0;500;no;1
833;DTM30-2;bo;linkchannel_otru;;0;;;0;500;no;1
834;DTM30-3;bo;linkchannel_otru;;0;;;0;500;no;1
835;DTM31;bo;linkchannel_otru;20;1;;;0;500;no;1
836;DTM31-1;bo;linkchannel_otru;;0;;;0;500;no;1
837;DTM31-2;bo;linkchannel_otru;;0;;;0;500;no;1
838;DTM31-3;bo;linkchannel_otru;;0;;;0;500;no;1
839;DTM32;bo;linkchannel_otru;20;1;;;0;500;no;1
840;DTM32-1;bo;linkchannel_otru;;0;;;0;500;no;1
841;DTM32-2;bo;linkchannel_otru;;0;;;0;500;no;1
842;DTM33;bo;linkchannel_otru;20;1;;;0;500;no;1
843;DTM33-1;bo;linkchannel_otru;;0;;;0;500;no;1
844;DTM33-2;bo;linkchannel_otru;;0;;;0;500;no;1
845;DTM33-3;bo;linkchannel_otru;;0;;;0;500;no;1
846;DTM34;bo;linkchannel_otru;20;1;;;0;500;no;1
847;DTM34-1;bo;linkchannel_otru;;0;;;0;500;no;1
848;DTM34-2;bo;linkchannel_otru;;0;;;0;500;no;1
849;DTM34-3;bo;linkchannel_otru;;0;;;0;500;no;1
850;DTM35;bo;linkchannel_otru;20;1;;;0;500;no;1
851;DTM35-1;bo;linkchannel_otru;;0;;;0;500;no;1
852;DTM35-2;bo;linkchannel_otru;;0;;;0;500;no;1
853;DTM35-3;bo;linkchannel_otru;;0;;;0;500;no;1
854;DTM36;bo;linkchannel_otru;20;1;;;0;500;no;1
855;DTM36-1;bo;linkchannel_otru;;0;;;0;500;no;1
856;DTM36-2;bo;linkchannel_otru;;0;;;0;500;no;1
857;DTM36-3;bo;linkchannel_otru;;0;;;0;500;no;1
858;DTM37;bo;linkchannel_otru;20;1;;;0;500;no;1
859;DTM37-1;bo;linkchannel_otru;;0;;;0;500;no;1
860;DTM37-2;bo;linkchannel_otru;;0;;;0;500;no;1
861;DTM37-3;bo;linkchannel_otru;;0;;;0;500;no;1
862;DTM38;bo;linkchannel_otru;20;1;;;0;500;no;1
863;DTM38-1;bo;linkchannel_otru;;0;;;0;500;no;1
864;DTM38-2;bo;linkchannel_otru;;0;;;0;500;no;1
865;DTM38-3;bo;linkchannel_otru;;0;;;0;500;no;1
866;DTM39;bo;linkchannel_otru;20;1;;;0;500;no;1
867;DTM39-1;bo;linkchannel_otru;;0;;;0;500;no;1
868;DTM39-2;bo;linkchannel_otru;;0;;;0;500;no;1
869;DTM39-3;bo;linkchannel_otru;;0;;;0;500;no;1
870;DTM4;bo;linkchannel_otru;20;1;;;0;500;no;1
871;DTM4-1;bo;linkchannel_otru;20;1;;;0;500;no;1
872;DTM4-2;bo;linkchannel_otru;20;1;;;0;500;no;1
873;DTM4-3;bo;linkchannel_otru;20;1;;;0;500;no;1
874;DTM40;bo;linkchannel_otru;20;1;;;0;500;no;1
875;DTM40-1;bo;linkchannel_otru;;0;;;0;500;no;1
876;DTM40-2;bo;linkchannel_otru;;0;;;0;500;no;1
877;DTM41;bo;linkchannel_otru;20;1;;;0;500;no;1
878;DTM41-1;bo;linkchannel_otru;;0;;;0;500;no;1
879;DTM41-2;bo;linkchannel_otru;;0;;;0;500;no;1
880;DTM41-3;bo;linkchannel_otru;;0;;;0;500;no;1
881;DTM42;bo;linkchannel_otru;20;1;;;0;500;no;1
882;DTM42-1;bo;linkchannel_otru;;0;;;0;500;no;1
883;DTM42-2;bo;linkchannel_otru;;0;;;0;500;no;1
884;DTM42-3;bo;linkchannel_otru;;0;;;0;500;no;1
885;DTM43;bo;linkchannel_otru;20;1;;;0;500;no;1
886;DTM43-1;bo;linkchannel_otru;;0;;;0;500;no;1
887;DTM43-2;bo;linkchannel_otru;;0;;;0;500;no;1
888;DTM43-3;bo;linkchannel_otru;;0;;;0;500;no;1
889;DTM44;bo;linkchannel_otru;20;1;;;0;500;no;1
890;DTM44-1;bo;linkchannel_otru;;0;;;0;500;no;1
891;DTM44-2;bo;linkchannel_otru;;0;;;0;500;no;1
892;DTM44-3;bo;linkchannel_otru;;0;;;0;500;no;1
893;DTM45;bo;linkchannel_otru;20;1;;;0;500;no;1
894;DTM45-1;bo;linkchannel_otru;;0;;;0;500;no;1
895;DTM45-2;bo;linkchannel_otru;;0;;;0;500;no;1
896;DTM45-3;bo;linkchannel_otru;;0;;;0;500;no;1
897;DTM46;bo;linkchannel_otru;20;1;;;0;500;no;1
898;DTM46-1;bo;linkchannel_otru;;0;;;0;500;no;1
899;DTM46-2;bo;linkchannel_otru;;0;;;0;500;no;1
900;DTM46-3;bo;linkchannel_otru;;0;;;0;500;no;1
901;DTM47;bo;linkchannel_otru;20;1;;;0;500;no;1
902;DTM47-1;bo;linkchannel_otru;;0;;;0;500;no;1
903;DTM47-2;bo;linkchannel_otru;;0;;;0;500;no;1
904;DTM47-3;bo;linkchannel_otru;;0;;;0;500;no;1
905;DTM48;bo;linkchannel_otru;20;1;;;0;500;no;1
906;DTM48-1;bo;linkchannel_otru;;0;;;0;500;no;1
907;DTM48-2;bo;linkchannel_otru;;0;;;0;500;no;1
908;DTM48-3;bo;linkchannel_otru;;0;;;0;500;no;1
909;DTM49;bo;linkchannel_otru;20;1;;;0;500;no;1
910;DTM49-1;bo;linkchannel_otru;;0;;;0;500;no;1
911;DTM49-2;bo;linkchannel_otru;;0;;;0;500;no;1
912;DTM49-3;bo;linkchannel_otru;;0;;;0;500;no;1
913;DTM5;bo;linkchannel_otru;20;1;;;0;500;no;1
914;DTM5-1;bo;linkchannel_otru;20;1;;;0;500;no;1
915;DTM5-2;bo;linkchannel_otru;20;1;;;0;500;no;1
916;DTM5-3;bo;linkchannel_otru;20;1;;;0;500;no;1
917;DTM50;bo;linkchannel_otru;20;1;;;0;500;no;1
918;DTM50-1;bo;linkchannel_otru;;0;;;0;500;no;1
919;DTM50-2;bo;linkchannel_otru;;0;;;0;500;no;1
920;DTM50-3;bo;linkchannel_otru;;0;;;0;500;no;1
921;DTM51;bo;linkchannel_otru;20;1;;;0;500;no;1
922;DTM51-1;bo;linkchannel_otru;;0;;;0;500;no;1
923;DTM51-2;bo;linkchannel_otru;;0;;;0;500;no;1
924;DTM51-3;bo;linkchannel_otru;;0;;;0;500;no;1
925;DTM52;bo;linkchannel_otru;20;1;;;0;500;no;1
926;DTM52-1;bo;linkchannel_otru;;0;;;0;500;no;1
927;DTM52-2;bo;linkchannel_otru;;0;;;0;500;no;1
928;DTM52-3;bo;linkchannel_otru;;0;;;0;500;no;1
929;DTM53;bo;linkchannel_otru;20;1;;;0;500;no;1
930;DTM53-1;bo;linkchannel_otru;;0;;;0;500;no;1
931;DTM53-2;bo;linkchannel_otru;;0;;;0;500;no;1
932;DTM53-3;bo;linkchannel_otru;;0;;;0;500;no;1
933;DTM54;bo;linkchannel_otru;20;1;;;0;500;no;1
934;DTM54-1;bo;linkchannel_otru;;0;;;0;500;no;1
935;DTM54-2;bo;linkchannel_otru;;0;;;0;500;no;1
936;DTM54-3;bo;linkchannel_otru;;0;;;0;500;no;1
937;DTM55;bo;linkchannel_otru;20;1;;;0;500;no;1
938;DTM55-1;bo;linkchannel_otru;;0;;;0;500;no;1
939;DTM55-2;bo;linkchannel_otru;;0;;;0;500;no;1
940;DTM55-3;bo;linkchannel_otru;;0;;;0;500;no;1
941;DTM56;bo;linkchannel_otru;20;1;;;0;500;no;1
942;DTM56-1;bo;linkchannel_otru;;0;;;0;500;no;1
943;DTM56-2;bo;linkchannel_otru;;0;;;0;500;no;1
944;DTM56-3;bo;linkchannel_otru;;0;;;0;500;no;1
945;DTM57;bo;linkchannel_otru;20;1;;;0;500;no;1
946;DTM57-1;bo;linkchannel_otru;;0;;;0;500;no;1
947;DTM57-2;bo;linkchannel_otru;;0;;;0;500;no;1
948;DTM58;bo;linkchannel_otru;20;1;;;0;500;no;1
949;DTM58-1;bo;linkchannel_otru;;0;;;0;500;no;1
950;DTM58-2;bo;linkchannel_otru;;0;;;0;500;no;1
951;DTM58-3;bo;linkchannel_otru;;0;;;0;500;no;1
952;DTM59;bo;linkchannel_otru;20;1;;;0;500;no;1
953;DTM59-1;bo;linkchannel_otru;;0;;;0;500;no;1
954;DTM59-2;bo;linkchannel_otru;;0;;;0;500;no;1
955;DTM59-3;bo;linkchannel_otru;;0;;;0;500;no;1
956;DTM6;bo;linkchannel_otru;20;1;;;0;500;no;1
957;DTM6-1;bo;linkchannel_otru;20;1;;;0;500;no;1
958;DTM6-2;bo;linkchannel_otru;20;1;;;0;500;no;1
959;DTM6-3;bo;linkchannel_otru;20;1;;;0;500;no;1
960;DTM60;bo;linkchannel_otru;20;1;;;0;500;no;1
961;DTM60-1;bo;linkchannel_otru;;0;;;0;500;no;1
962;DTM60-2;bo;linkchannel_otru;;0;;;0;500;no;1
963;DTM60-3;bo;linkchannel_otru;;0;;;0;500;no;1
964;DTM61;bo;linkchannel_otru;20;1;;;0;500;no;1
965;DTM61-1;bo;linkchannel_otru;;0;;;0;500;no;1
966;DTM62;bo;linkchannel_otru;20;1;;;0;500;no;1
967;DTM62-1;bo;linkchannel_otru;;0;;;0;500;no;1
968;DTM62-2;bo;linkchannel_otru;;0;;;0;500;no;1
969;DTM62-3;bo;linkchannel_otru;;0;;;0;500;no;1
970;DTM63;bo;linkchannel_otru;20;1;;;0;500;no;1
971;DTM63-1;bo;linkchannel_otru;;0;;;0;500;no;1
972;DTM63-2;bo;linkchannel_otru;;0;;;0;500;no;1
973;DTM63-3;bo;linkchannel_otru;;0;;;0;500;no;1
974;DTM64;bo;linkchannel_otru;20;1;;;0;500;no;1
975;DTM64-1;bo;linkchannel_otru;;0;;;0;500;no;1
976;DTM64-2;bo;linkchannel_otru;;0;;;0;500;no;1
977;DTM64-3;bo;linkchannel_otru;;0;;;0;500;no;1
978;DTM65;bo;linkchannel_otru;20;1;;;0;500;no;1
979;DTM65-1;bo;linkchannel_otru;;0;;;0;500;no;1
980;DTM65-2;bo;linkchannel_otru;;0;;;0;500;no;1
981;DTM65-3;bo;linkchannel_otru;;0;;;0;500;no;1
982;DTM66;bo;linkchannel_otru;20;1;;;0;500;no;1
983;DTM66-1;bo;linkchannel_otru;;0;;;0;500;no;1
984;DTM66-2;bo;linkchannel_otru;;0;;;0;500;no;1
985;DTM66-3;bo;linkchannel_otru;;0;;;0;500;no;1
986;DTM67;bo;linkchannel_otru;20;1;;;0;500;no;1
987;DTM67-1;bo;linkchannel_otru;;0;;;0;500;no;1
988;DTM67-2;bo;linkchannel_otru;;0;;;0;500;no;1
989;DTM67-3;bo;linkchannel_otru;;0;;;0;500;no;1
990;DTM68;bo;linkchannel_otru;20;1;;;0;500;no;1
991;DTM68-1;bo;linkchannel_otru;;0;;;0;500;no;1
992;DTM68-2;bo;linkchannel_otru;;0;;;0;500;no;1
993;DTM68-3;bo;linkchannel_otru;;0;;;0;500;no;1
994;DTM69;bo;linkchannel_otru;20;1;;;0;500;no;1
995;DTM69-1;bo;linkchannel_otru;;0;;;0;500;no;1
996;DTM69-2;bo;linkchannel_otru;;0;;;0;500;no;1
997;DTM69-3;bo;linkchannel_otru;;0;;;0;500;no;1
998;DTM7;bo;linkchannel_otru;20;1;;;0;500;no;1
999;DTM7-1;bo;linkchannel_otru;20;1;;;0;500;no;1
1000;DTM7-2;bo;linkchannel_otru;20;1;;;0;500;no;1
1001;DTM7-3;bo;linkchannel_otru;20;1;;;0;500;no;1
1002;DTM70;bo;linkchannel_otru;20;1;;;0;500;no;1
1003;DTM70-1;bo;linkchannel_otru;;0;;;0;500;no;1
1004;DTM70-2;bo;linkchannel_otru;;0;;;0;500;no;1
1005;DTM70-3;bo;linkchannel_otru;;0;;;0;500;no;1
1006;DTM71;bo;linkchannel_otru;20;1;;;0;500;no;1
1007;DTM71-1;bo;linkchannel_otru;;0;;;0;500;no;1
1008;DTM71-2;bo;linkchannel_otru;;0;;;0;500;no;1
1009;DTM71-3;bo;linkchannel_otru;;0;;;0;500;no;1
1010;DTM72;bo;linkchannel_otru;20;1;;;0;500;no;1
1011;DTM72-1;bo;linkchannel_otru;;0;;;0;500;no;1
1012;DTM72-2;bo;linkchannel_otru;;0;;;0;500;no;1
1013;DTM72-3;bo;linkchannel_otru;;0;;;0;500;no;1
1014;DTM73;bo;linkchannel_otru;20;1;;;0;500;no;1
1015;DTM73-1;bo;linkchannel_otru;;0;;;0;500;no;1
1016;DTM73-2;bo;linkchannel_otru;;0;;;0;500;no;1
1017;DTM73-3;bo;linkchannel_otru;;0;;;0;500;no;1
1018;DTM74;bo;linkchannel_otru;20;1;;;0;500;no;1
1019;DTM74-1;bo;linkchannel_otru;;0;;;0;500;no;1
1020;DTM74-2;bo;linkchannel_otru;;0;;;0;500;no;1
1021;DTM74-3;bo;linkchannel_otru;;0;;;0;500;no;1
1022;DTM75;bo;linkchannel_otru;20;1;;;0;500;no;1
1023;DTM75-1;bo;linkchannel_otru;;0;;;0;500;no;1
1024;DTM75-2;bo;linkchannel_otru;;0;;;0;500;no;1
1025;DTM75-3;bo;linkchannel_otru;;0;;;0;500;no;1
1026;DTM76;bo;linkchannel_otru;20;1;;;0;500;no;1
1027;DTM76-1;bo;linkchannel_otru;;0;;;0;500;no;1
1028;DTM76-2;bo;linkchannel_otru;;0;;;0;500;no;1
1029;DTM76-3;bo;linkchannel_otru;;0;;;0;500;no;1
1030;DTM77;bo;linkchannel_otru;20;1;;;0;500;no;1
1031;DTM77-1;bo;linkchannel_otru;;0;;;0;500;no;1
1032;DTM77-2;bo;linkchannel_otru;;0;;;0;500;no;1
1033;DTM77-3;bo;linkchannel_otru;;0;;;0;500;no;1
1034;DTM78;bo;linkchannel_otru;20;1;;;0;500;no;1
1035;DTM78-1;bo;linkchannel_otru;;0;;;0;500;no;1
1036;DTM78-2;bo;linkchannel_otru;;0;;;0;500;no;1
1037;DTM78-3;bo;linkchannel_otru;;0;;;0;500;no;1
1038;DTM79;bo;linkchannel_otru;20;1;;;0;500;no;1
1039;DTM79-1;bo;linkchannel_otru;;0;;;0;500;no;1
1040;DTM79-2;bo;linkchannel_otru;;0;;;0;500;no;1
1041;DTM79-3;bo;linkchannel_otru;;0;;;0;500;no;1
1042;DTM8;bo;linkchannel_otru;20;1;;;0;500;no;1
1043;DTM8-1;bo;linkchannel_otru;20;1;;;0;500;no;1
1044;DTM8-2;bo;linkchannel_otru;20;1;;;0;500;no;1
1045;DTM8-3;bo;linkchannel_otru;20;1;;;0;500;no;1
1046;DTM80;bo;linkchannel_otru;20;1;;;0;500;no;1
1047;DTM80-1;bo;linkchannel_otru;;0;;;0;500;no;1
1048;DTM80-2;bo;linkchannel_otru;;0;;;0;500;no;1
1049;DTM80-3;bo;linkchannel_otru;;0;;;0;500;no;1
1050;DTM81;bo;linkchannel_otru;20;1;;;0;500;no;1
1051;DTM81-1;bo;linkchannel_otru;;0;;;0;500;no;1
1052;DTM81-2;bo;linkchannel_otru;;0;;;0;500;no;1
1053;DTM82;bo;linkchannel_otru;20;1;;;0;500;no;1
1054;DTM82-1;bo;linkchannel_otru;;0;;;0;500;no;1
1055;DTM82-2;bo;linkchannel_otru;;0;;;0;500;no;1
1056;DTM82-3;bo;linkchannel_otru;;0;;;0;500;no;1
1057;DTM83;bo;linkchannel_otru;20;1;;;0;500;no;1
1058;DTM83-1;bo;linkchannel_otru;;0;;;0;500;no;1
1059;DTM83-2;bo;linkchannel_otru;;0;;;0;500;no;1
1060;DTM83-3;bo;linkchannel_otru;;0;;;0;500;no;1
1061;DTM84;bo;linkchannel_otru;20;1;;;0;500;no;1
1062;DTM84-1;bo;linkchannel_otru;;0;;;0;500;no;1
1063;DTM84-2;bo;linkchannel_otru;;0;;;0;500;no;1
1064;DTM84-3;bo;linkchannel_otru;;0;;;0;500;no;1
1065;DTM85;bo;linkchannel_otru;20;1;;;0;500;no;1
1066;DTM85-1;bo;linkchannel_otru;;0;;;0;500;no;1
1067;DTM85-2;bo;linkchannel_otru;;0;;;0;500;no;1
1068;DTM85-3;bo;linkchannel_otru;;0;;;0;500;no;1
1069;DTM86;bo;linkchannel_otru;20;1;;;0;500;no;1
1070;DTM86-1;bo;linkchannel_otru;;0;;;0;500;no;1
1071;DTM86-2;bo;linkchannel_otru;;0;;;0;500;no;1
1072;DTM86-3;bo;linkchannel_otru;;0;;;0;500;no;1
1073;DTM87;bo;linkchannel_otru;20;1;;;0;500;no;1
1074;DTM87-1;bo;linkchannel_otru;;0;;;0;500;no;1
1075;DTM87-2;bo;linkchannel_otru;;0;;;0;500;no;1
1076;DTM87-3;bo;linkchannel_otru;;0;;;0;500;no;1
1077;DTM88;bo;linkchannel_otru;20;1;;;0;500;no;1
1078;DTM88-1;bo;linkchannel_otru;;0;;;0;500;no;1
1079;DTM88-2;bo;linkchannel_otru;;0;;;0;500;no;1
1080;DTM88-3;bo;linkchannel_otru;;0;;;0;500;no;1
1081;DTM89;bo;linkchannel_otru;20;1;;;0;500;no;1
1082;DTM89-1;bo;linkchannel_otru;;0;;;0;500;no;1
1083;DTM89-2;bo;linkchannel_otru;;0;;;0;500;no;1
1084;DTM89-3;bo;linkchannel_otru;;0;;;0;500;no;1
1085;DTM9;bo;linkchannel_otru;20;1;;;0;500;no;1
1086;DTM9-1;bo;linkchannel_otru;20;1;;;0;500;no;1
1087;DTM9-2;bo;linkchannel_otru;20;1;;;0;500;no;1
1088;DTM9-3;bo;linkchannel_otru;20;1;;;0;500;no;1
1089;DTM90;bo;linkchannel_otru;20;1;;;0;500;no;1
1090;DTM90-1;bo;linkchannel_otru;;0;;;0;500;no;1
1091;DTM90-2;bo;linkchannel_otru;;0;;;0;500;no;1
1092;DTM90-3;bo;linkchannel_otru;;0;;;0;500;no;1
1093;DTM91;bo;linkchannel_otru;20;1;;;0;500;no;1
1094;DTM91-1;bo;linkchannel_otru;;0;;;0;500;no;1
1095;DTM91-2;bo;linkchannel_otru;;0;;;0;500;no;1
1096;DTM91-3;bo;linkchannel_otru;;0;;;0;500;no;1
1097;DTM92;bo;linkchannel_otru;20;1;;;0;500;no;1
1098;DTM92-1;bo;linkchannel_otru;;0;;;0;500;no;1
1099;DTM92-2;bo;linkchannel_otru;;0;;;0;500;no;1
1100;DTM92-3;bo;linkchannel_otru;;0;;;0;500;no;1
1101;DTM93;bo;linkchannel_otru;20;1;;;0;500;no;1
1102;DTM93-1;bo;linkchannel_otru;;0;;;0;500;no;1
1103;DTM93-2;bo;linkchannel_otru;;0;;;0;500;no;1
1104;DTM93-3;bo;linkchannel_otru;;0;;;0;500;no;1
1105;DTM94;bo;linkchannel_otru;20;1;;;0;500;no;1
1106;DTM94-1;bo;linkchannel_otru;;0;;;0;500;no;1
1107;DTM94-2;bo;linkchannel_otru;;0;;;0;500;no;1
1108;DTM95;bo;linkchannel_otru;20;1;;;0;500;no;1
